Treatment,Time,Replicate,Toxin,BA,BO,BU,PJ,ER,AC,CC,CD,DP,EL,BY,CG,CH,BL,BF,BT,BV,DL,BH,RI,BP,PC,DF,CA,BC,CS
BF,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733800004,0,0,0,0,0,0,0,0,0,0,0
BF,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711900006,0,0,0,0,0,0,0,0,0,0,0
BF,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789299975,0,0,0,0,0,0,0,0,0,0,0
BF,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781899999,0,0,0,0,0,0,0,0,0,0,0
BF,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764000009,0,0,0,0,0,0,0,0,0,0,0
BF,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824400018,0,0,0,0,0,0,0,0,0,0,0
BF,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815300057,0,0,0,0,0,0,0,0,0,0,0
BF,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.797400008,0,0,0,0,0,0,0,0,0,0,0
BF,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.845300029,0,0,0,0,0,0,0,0,0,0,0
BF,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839000056,0,0,0,0,0,0,0,0,0,0,0
BF,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.821199963,0,0,0,0,0,0,0,0,0,0,0
BF,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855699966,0,0,0,0,0,0,0,0,0,0,0
BF,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84859998,0,0,0,0,0,0,0,0,0,0,0
BF,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.833000014,0,0,0,0,0,0,0,0,0,0,0
BF,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86530001,0,0,0,0,0,0,0,0,0,0,0
BF,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858699987,0,0,0,0,0,0,0,0,0,0,0
BF,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.840799997,0,0,0,0,0,0,0,0,0,0,0
BF,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877299974,0,0,0,0,0,0,0,0,0,0,0
BF,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868200014,0,0,0,0,0,0,0,0,0,0,0
BF,42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851100037,0,0,0,0,0,0,0,0,0,0,0
BF,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885899971,0,0,0,0,0,0,0,0,0,0,0
BF,45,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87560005,0,0,0,0,0,0,0,0,0,0,0
BF,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858400057,0,0,0,0,0,0,0,0,0,0,0
BF,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894900034,0,0,0,0,0,0,0,0,0,0,0
BF,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.887100051,0,0,0,0,0,0,0,0,0,0,0
BF,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.868799994,0,0,0,0,0,0,0,0,0,0,0
BF,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.901799987,0,0,0,0,0,0,0,0,0,0,0
BF,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894000004,0,0,0,0,0,0,0,0,0,0,0
BF,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879900048,0,0,0,0,0,0,0,0,0,0,0
BF,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907700012,0,0,0,0,0,0,0,0,0,0,0
BF,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.900600026,0,0,0,0,0,0,0,0,0,0,0
BF,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885099957,0,0,0,0,0,0,0,0,0,0,0
BF,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911300013,0,0,0,0,0,0,0,0,0,0,0
BF,57,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.903600047,0,0,0,0,0,0,0,0,0,0,0
BF,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.890700052,0,0,0,0,0,0,0,0,0,0,0
BF,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915899942,0,0,0,0,0,0,0,0,0,0,0
BF,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910399983,0,0,0,0,0,0,0,0,0,0,0
BF,60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.896599958,0,0,0,0,0,0,0,0,0,0,0
BF,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923099945,0,0,0,0,0,0,0,0,0,0,0
BF,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.918000052,0,0,0,0,0,0,0,0,0,0,0
BF,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907399962,0,0,0,0,0,0,0,0,0,0,0
BF,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923700045,0,0,0,0,0,0,0,0,0,0,0
BF,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.915499995,0,0,0,0,0,0,0,0,0,0,0
BF,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.907200048,0,0,0,0,0,0,0,0,0,0,0
