,Time,Replicate,media,OD,Strain
941,18,2,DM29 + Trehalose,0.246300005,Strain 291
942,18,3,DM29 + GalNAc,0.247599997,Strain 291
943,18,3,DM29 + Fucose,0.267000005,Strain 291
944,18,3,DM29 + Succinate,0.357799992,Strain 291
945,18,3,DM29 + Sorbitol,0.313700006,Strain 291
946,18,3,DM29 + Mannitol,0.428899974,Strain 291
947,18,3,DM29 + Trehalose,0.2337,Strain 291
948,21,1,DM29 + GalNAc,0.257099993,Strain 291
949,21,1,DM29 + Fucose,0.278599992,Strain 291
950,21,1,DM29 + Succinate,0.371599987,Strain 291
951,21,1,DM29 + Sorbitol,0.330699995,Strain 291
952,21,1,DM29 + Mannitol,0.3759,Strain 291
953,21,1,DM29 + Trehalose,0.222299986,Strain 291
954,21,2,DM29 + GalNAc,0.276699997,Strain 291
955,21,2,DM29 + Fucose,0.309499994,Strain 291
956,21,2,DM29 + Succinate,0.39669998,Strain 291
957,21,2,DM29 + Sorbitol,0.345599994,Strain 291
958,21,2,DM29 + Mannitol,0.38530001,Strain 291
959,21,2,DM29 + Trehalose,0.249000005,Strain 291
960,21,3,DM29 + GalNAc,0.259399988,Strain 291
961,21,3,DM29 + Fucose,0.286099985,Strain 291
962,21,3,DM29 + Succinate,0.368100002,Strain 291
963,21,3,DM29 + Sorbitol,0.318000004,Strain 291
964,21,3,DM29 + Mannitol,0.380600005,Strain 291
965,21,3,DM29 + Trehalose,0.233200006,Strain 291
966,24,1,DM29 + GalNAc,0.265800007,Strain 291
967,24,1,DM29 + Fucose,0.294700012,Strain 291
968,24,1,DM29 + Succinate,0.383300021,Strain 291
969,24,1,DM29 + Sorbitol,0.330899998,Strain 291
970,24,1,DM29 + Mannitol,0.349700004,Strain 291
971,24,1,DM29 + Trehalose,0.232699983,Strain 291
972,24,2,DM29 + GalNAc,0.281199999,Strain 291
973,24,2,DM29 + Fucose,0.322199985,Strain 291
974,24,2,DM29 + Succinate,0.401500002,Strain 291
975,24,2,DM29 + Sorbitol,0.348400012,Strain 291
976,24,2,DM29 + Mannitol,0.35710001,Strain 291
977,24,2,DM29 + Trehalose,0.264600001,Strain 291
978,24,3,DM29 + GalNAc,0.268100001,Strain 291
979,24,3,DM29 + Fucose,0.303899988,Strain 291
980,24,3,DM29 + Succinate,0.371299997,Strain 291
981,24,3,DM29 + Sorbitol,0.320700005,Strain 291
982,24,3,DM29 + Mannitol,0.351900011,Strain 291
983,24,3,DM29 + Trehalose,0.242999993,Strain 291
984,27,1,DM29 + GalNAc,0.280400016,Strain 291
985,27,1,DM29 + Fucose,0.313399985,Strain 291
986,27,1,DM29 + Succinate,0.171700016,Strain 291
987,27,1,DM29 + Sorbitol,0.333100006,Strain 291
988,27,1,DM29 + Mannitol,0.334100008,Strain 291
989,27,1,DM29 + Trehalose,0.249200009,Strain 291
990,27,2,DM29 + GalNAc,0.297600009,Strain 291
991,27,2,DM29 + Fucose,0.337299988,Strain 291
992,27,2,DM29 + Succinate,0.169000015,Strain 291
993,27,2,DM29 + Sorbitol,0.349300012,Strain 291
994,27,2,DM29 + Mannitol,0.343300015,Strain 291
995,27,2,DM29 + Trehalose,0.280899994,Strain 291
996,27,3,DM29 + GalNAc,0.279399998,Strain 291
997,27,3,DM29 + Fucose,0.311000004,Strain 291
998,27,3,DM29 + Succinate,0.15609999,Strain 291
999,27,3,DM29 + Sorbitol,0.323600009,Strain 291
1000,27,3,DM29 + Mannitol,0.336800009,Strain 291
1001,27,3,DM29 + Trehalose,0.254400007,Strain 291
1002,30,1,DM29 + GalNAc,0.28419999,Strain 291
1003,30,1,DM29 + Fucose,0.32689999,Strain 291
1004,30,1,DM29 + Succinate,0.089499995,Strain 291
1005,30,1,DM29 + Sorbitol,0.333399996,Strain 291
1006,30,1,DM29 + Mannitol,0.306699991,Strain 291
1007,30,1,DM29 + Trehalose,0.268600009,Strain 291
1008,30,2,DM29 + GalNAc,0.294200011,Strain 291
1009,30,2,DM29 + Fucose,0.348499998,Strain 291
1010,30,2,DM29 + Succinate,0.0854,Strain 291
1011,30,2,DM29 + Sorbitol,0.349500015,Strain 291
1012,30,2,DM29 + Mannitol,0.313300014,Strain 291
1013,30,2,DM29 + Trehalose,0.302900009,Strain 291
1014,30,3,DM29 + GalNAc,0.273799993,Strain 291
1015,30,3,DM29 + Fucose,0.322099999,Strain 291
1016,30,3,DM29 + Succinate,0.075100005,Strain 291
1017,30,3,DM29 + Sorbitol,0.322500005,Strain 291
1018,30,3,DM29 + Mannitol,0.308100015,Strain 291
1019,30,3,DM29 + Trehalose,0.274199985,Strain 291
1020,33,1,DM29 + GalNAc,0.284000017,Strain 291
1021,33,1,DM29 + Fucose,0.336399987,Strain 291
1022,33,1,DM29 + Succinate,0.112100005,Strain 291
1023,33,1,DM29 + Sorbitol,0.333199993,Strain 291
1024,33,1,DM29 + Mannitol,0.116700008,Strain 291
1025,33,1,DM29 + Trehalose,0.282400004,Strain 291
1026,33,2,DM29 + GalNAc,0.291399993,Strain 291
1027,33,2,DM29 + Fucose,0.358199999,Strain 291
1028,33,2,DM29 + Succinate,0.080600008,Strain 291
1029,33,2,DM29 + Sorbitol,0.353699997,Strain 291
1030,33,2,DM29 + Mannitol,0.120399997,Strain 291
1031,33,2,DM29 + Trehalose,0.318099998,Strain 291
1032,33,3,DM29 + GalNAc,0.276900001,Strain 291
1033,33,3,DM29 + Fucose,0.327000007,Strain 291
1034,33,3,DM29 + Succinate,0.109400004,Strain 291
1035,33,3,DM29 + Sorbitol,0.326800004,Strain 291
1036,33,3,DM29 + Mannitol,0.118300006,Strain 291
1037,33,3,DM29 + Trehalose,0.29590001,Strain 291
1038,36,1,DM29 + GalNAc,0.277700014,Strain 291
1039,36,1,DM29 + Fucose,0.336300001,Strain 291
1040,36,1,DM29 + Succinate,0.151299998,Strain 291
1041,36,1,DM29 + Sorbitol,0.3345,Strain 291
1042,36,1,DM29 + Mannitol,0.074200004,Strain 291
1043,36,1,DM29 + Trehalose,0.289899997,Strain 291
1044,36,2,DM29 + GalNAc,0.277899988,Strain 291
1045,36,2,DM29 + Fucose,0.354899988,Strain 291
1046,36,2,DM29 + Succinate,0.115600005,Strain 291
1047,36,2,DM29 + Sorbitol,0.357000008,Strain 291
1048,36,2,DM29 + Mannitol,0.074599996,Strain 291
1049,36,2,DM29 + Trehalose,0.329300009,Strain 291
1050,36,3,DM29 + GalNAc,0.257999994,Strain 291
1051,36,3,DM29 + Fucose,0.322700009,Strain 291
1052,36,3,DM29 + Succinate,0.162100002,Strain 291
1053,36,3,DM29 + Sorbitol,0.329599991,Strain 291
1054,36,3,DM29 + Mannitol,0.070900008,Strain 291
1055,36,3,DM29 + Trehalose,0.314799987,Strain 291
1056,39,1,DM29 + GalNAc,0.2654,Strain 291
1057,39,1,DM29 + Fucose,0.331599996,Strain 291
1058,39,1,DM29 + Succinate,0.241300002,Strain 291
1059,39,1,DM29 + Sorbitol,0.337300018,Strain 291
1060,39,1,DM29 + Mannitol,0.067900002,Strain 291
1061,39,1,DM29 + Trehalose,0.310400002,Strain 291
1062,39,2,DM29 + GalNAc,0.261000015,Strain 291
1063,39,2,DM29 + Fucose,0.350500003,Strain 291
1064,39,2,DM29 + Succinate,0.153099999,Strain 291
1065,39,2,DM29 + Sorbitol,0.359599993,Strain 291
1066,39,2,DM29 + Mannitol,0.072500005,Strain 291
1067,39,2,DM29 + Trehalose,0.344299995,Strain 291
1068,39,3,DM29 + GalNAc,0.241299994,Strain 291
1069,39,3,DM29 + Fucose,0.307299986,Strain 291
1070,39,3,DM29 + Succinate,0.225999996,Strain 291
1071,39,3,DM29 + Sorbitol,0.328600004,Strain 291
1072,39,3,DM29 + Mannitol,0.072799996,Strain 291
1073,39,3,DM29 + Trehalose,0.335000001,Strain 291
1074,42,1,DM29 + GalNAc,0.223499991,Strain 291
1075,42,1,DM29 + Fucose,0.330299988,Strain 291
1076,42,1,DM29 + Succinate,0.132000014,Strain 291
1077,42,1,DM29 + Sorbitol,0.338599995,Strain 291
1078,42,1,DM29 + Mannitol,0.095500007,Strain 291
1079,42,1,DM29 + Trehalose,0.318500005,Strain 291
1080,42,2,DM29 + GalNAc,0.244300015,Strain 291
1081,42,2,DM29 + Fucose,0.341499999,Strain 291
1082,42,2,DM29 + Succinate,0.070500001,Strain 291
1083,42,2,DM29 + Sorbitol,0.3609,Strain 291
1084,42,2,DM29 + Mannitol,0.097599998,Strain 291
1085,42,2,DM29 + Trehalose,0.351999991,Strain 291
1086,42,3,DM29 + GalNAc,0.197799988,Strain 291
1087,42,3,DM29 + Fucose,0.314499989,Strain 291
1088,42,3,DM29 + Succinate,0.174500003,Strain 291
1089,42,3,DM29 + Sorbitol,0.329000011,Strain 291
1090,42,3,DM29 + Mannitol,0.067499995,Strain 291
1091,42,3,DM29 + Trehalose,0.340299986,Strain 291
1092,45,1,DM29 + GalNAc,0.185999997,Strain 291
1093,45,1,DM29 + Fucose,0.265499994,Strain 291
1094,45,1,DM29 + Succinate,0.127199992,Strain 291
1095,45,1,DM29 + Sorbitol,0.339100018,Strain 291
1096,45,1,DM29 + Mannitol,0.104400009,Strain 291
1097,45,1,DM29 + Trehalose,0.3244,Strain 291
1098,45,2,DM29 + GalNAc,0.177800007,Strain 291
1099,45,2,DM29 + Fucose,0.258900002,Strain 291
1100,45,2,DM29 + Succinate,0.058600009,Strain 291
1101,45,2,DM29 + Sorbitol,0.361900017,Strain 291
1102,45,2,DM29 + Mannitol,0.100700006,Strain 291
1103,45,2,DM29 + Trehalose,0.360999994,Strain 291
1104,45,3,DM29 + GalNAc,0.187399991,Strain 291
1105,45,3,DM29 + Fucose,0.253400013,Strain 291
1106,45,3,DM29 + Succinate,0.279600009,Strain 291
1107,45,3,DM29 + Sorbitol,0.330100015,Strain 291
1108,45,3,DM29 + Mannitol,0.143299997,Strain 291
1109,45,3,DM29 + Trehalose,0.351599984,Strain 291
1110,48,1,DM29 + GalNAc,0.211000003,Strain 291
1111,48,1,DM29 + Fucose,0.278500006,Strain 291
1112,48,1,DM29 + Succinate,0.099399999,Strain 291
1113,48,1,DM29 + Sorbitol,0.339699998,Strain 291
1114,48,1,DM29 + Mannitol,0.122200012,Strain 291
1115,48,1,DM29 + Trehalose,0.324800007,Strain 291
1116,48,2,DM29 + GalNAc,0.196100004,Strain 291
1117,48,2,DM29 + Fucose,0.272800013,Strain 291
1118,48,2,DM29 + Succinate,0.089400008,Strain 291
1119,48,2,DM29 + Sorbitol,0.364000008,Strain 291
1120,48,2,DM29 + Mannitol,0.095200002,Strain 291
1121,48,2,DM29 + Trehalose,0.353399985,Strain 291
1122,48,3,DM29 + GalNAc,0.209299989,Strain 291
1123,48,3,DM29 + Fucose,0.262500003,Strain 291
1124,48,3,DM29 + Succinate,0.247499987,Strain 291
1125,48,3,DM29 + Sorbitol,0.330600008,Strain 291
1126,48,3,DM29 + Mannitol,0.130100012,Strain 291
1127,48,3,DM29 + Trehalose,0.358799987,Strain 291
1128,51,1,DM29 + GalNAc,0.192400016,Strain 291
1129,51,1,DM29 + Fucose,0.234599993,Strain 291
1130,51,1,DM29 + Succinate,0.125300005,Strain 291
1131,51,1,DM29 + Sorbitol,0.340599999,Strain 291
1132,51,1,DM29 + Mannitol,0.071500003,Strain 291
1133,51,1,DM29 + Trehalose,0.318500005,Strain 291
1134,51,2,DM29 + GalNAc,0.1756,Strain 291
1135,51,2,DM29 + Fucose,0.257100001,Strain 291
1136,51,2,DM29 + Succinate,0.29959999,Strain 291
1137,51,2,DM29 + Sorbitol,0.366500005,Strain 291
1138,51,2,DM29 + Mannitol,0.118400007,Strain 291
1139,51,2,DM29 + Trehalose,0.348999999,Strain 291
1140,51,3,DM29 + GalNAc,0.178399987,Strain 291
1141,51,3,DM29 + Fucose,0.26349999,Strain 291
1142,51,3,DM29 + Succinate,0.258699998,Strain 291
1143,51,3,DM29 + Sorbitol,0.331599996,Strain 291
1144,51,3,DM29 + Mannitol,0.112900004,Strain 291
1145,51,3,DM29 + Trehalose,0.356200002,Strain 291
1146,54,1,DM29 + GalNAc,0.159700014,Strain 291
1147,54,1,DM29 + Fucose,0.197199985,Strain 291
1148,54,1,DM29 + Succinate,0.138299987,Strain 291
1149,54,1,DM29 + Sorbitol,0.340000018,Strain 291
1150,54,1,DM29 + Mannitol,0.107099995,Strain 291
1151,54,1,DM29 + Trehalose,0.287600003,Strain 291
1152,54,2,DM29 + GalNAc,0.151699997,Strain 291
1153,54,2,DM29 + Fucose,0.214600012,Strain 291
1154,54,2,DM29 + Succinate,0.333300009,Strain 291
1155,54,2,DM29 + Sorbitol,0.368799999,Strain 291
1156,54,2,DM29 + Mannitol,0.126399994,Strain 291
1157,54,2,DM29 + Trehalose,0.337700002,Strain 291
1158,54,3,DM29 + GalNAc,0.173399992,Strain 291
1159,54,3,DM29 + Fucose,0.251200005,Strain 291
1160,54,3,DM29 + Succinate,0.329200014,Strain 291
1161,54,3,DM29 + Sorbitol,0.336500004,Strain 291
1162,54,3,DM29 + Mannitol,0.157200009,Strain 291
1163,54,3,DM29 + Trehalose,0.330299996,Strain 291
1164,57,1,DM29 + GalNAc,0.143500008,Strain 291
1165,57,1,DM29 + Fucose,0.1558,Strain 291
1166,57,1,DM29 + Succinate,0.114099994,Strain 291
1167,57,1,DM29 + Sorbitol,0.34390001,Strain 291
1168,57,1,DM29 + Mannitol,0.180599987,Strain 291
1169,57,1,DM29 + Trehalose,0.160100006,Strain 291
1170,57,2,DM29 + GalNAc,0.136799999,Strain 291
1171,57,2,DM29 + Fucose,0.175099984,Strain 291
1172,57,2,DM29 + Succinate,0.274999991,Strain 291
1173,57,2,DM29 + Sorbitol,0.36999999,Strain 291
1174,57,2,DM29 + Mannitol,0.100400001,Strain 291
1175,57,2,DM29 + Trehalose,0.188699983,Strain 291
1176,57,3,DM29 + GalNAc,0.193600006,Strain 291
1177,57,3,DM29 + Fucose,0.200600013,Strain 291
1178,57,3,DM29 + Succinate,0.111000001,Strain 291
1179,57,3,DM29 + Sorbitol,0.333700016,Strain 291
1180,57,3,DM29 + Mannitol,0.129900008,Strain 291
1181,57,3,DM29 + Trehalose,0.19820001,Strain 291
1182,60,1,DM29 + GalNAc,0.164900012,Strain 291
1183,60,1,DM29 + Fucose,0.126099989,Strain 291
1184,60,1,DM29 + Succinate,0.141899988,Strain 291
1185,60,1,DM29 + Sorbitol,0.344100013,Strain 291
1186,60,1,DM29 + Mannitol,0.109700009,Strain 291
1187,60,1,DM29 + Trehalose,0.154599987,Strain 291
1188,60,2,DM29 + GalNAc,0.118900008,Strain 291
1189,60,2,DM29 + Fucose,0.144099996,Strain 291
1190,60,2,DM29 + Succinate,0.382100001,Strain 291
1191,60,2,DM29 + Sorbitol,0.365300015,Strain 291
1192,60,2,DM29 + Mannitol,0.102200001,Strain 291
1193,60,2,DM29 + Trehalose,0.173299991,Strain 291
1194,60,3,DM29 + GalNAc,0.128899999,Strain 291
1195,60,3,DM29 + Fucose,0.144200012,Strain 291
1196,60,3,DM29 + Succinate,0.125500008,Strain 291
1197,60,3,DM29 + Sorbitol,0.331900015,Strain 291
1198,60,3,DM29 + Mannitol,0.176299989,Strain 291
1199,60,3,DM29 + Trehalose,0.151899986,Strain 291
1200,63,1,DM29 + GalNAc,0.139999993,Strain 291
1201,63,1,DM29 + Fucose,0.119399995,Strain 291
1202,63,1,DM29 + Succinate,0.147099987,Strain 291
1203,63,1,DM29 + Sorbitol,0.342899993,Strain 291
1204,63,1,DM29 + Mannitol,0.069900006,Strain 291
1205,63,1,DM29 + Trehalose,0.163700007,Strain 291
1206,63,2,DM29 + GalNAc,0.139400013,Strain 291
1207,63,2,DM29 + Fucose,0.151000008,Strain 291
1208,63,2,DM29 + Succinate,0.175699994,Strain 291
1209,63,2,DM29 + Sorbitol,0.366700009,Strain 291
1210,63,2,DM29 + Mannitol,0.153400004,Strain 291
1211,63,2,DM29 + Trehalose,0.187200002,Strain 291
1212,63,3,DM29 + GalNAc,0.148799993,Strain 291
1213,63,3,DM29 + Fucose,0.12879999,Strain 291
1214,63,3,DM29 + Succinate,0.212200001,Strain 291
1215,63,3,DM29 + Sorbitol,0.332800016,Strain 291
1216,63,3,DM29 + Mannitol,0.20629999,Strain 291
1217,63,3,DM29 + Trehalose,0.177399985,Strain 291
1218,66,1,DM29 + GalNAc,0.150200017,Strain 291
1219,66,1,DM29 + Fucose,0.102200001,Strain 291
1220,66,1,DM29 + Succinate,0.201399997,Strain 291
1221,66,1,DM29 + Sorbitol,0.342100009,Strain 291
1222,66,1,DM29 + Mannitol,0.034700006,Strain 291
1223,66,1,DM29 + Trehalose,0.146499984,Strain 291
1224,66,2,DM29 + GalNAc,0.134999998,Strain 291
1225,66,2,DM29 + Fucose,0.1285,Strain 291
1226,66,2,DM29 + Succinate,0.226400003,Strain 291
1227,66,2,DM29 + Sorbitol,0.362600014,Strain 291
1228,66,2,DM29 + Mannitol,0.073699996,Strain 291
1229,66,2,DM29 + Trehalose,0.17180001,Strain 291
1230,66,3,DM29 + GalNAc,0.143599995,Strain 291
1231,66,3,DM29 + Fucose,0.154099986,Strain 291
1232,66,3,DM29 + Succinate,0.439499989,Strain 291
1233,66,3,DM29 + Sorbitol,0.332900003,Strain 291
1234,66,3,DM29 + Mannitol,0.153100014,Strain 291
1235,66,3,DM29 + Trehalose,0.149300002,Strain 291
1236,0,1,DM29 + GalNAc,0.013099998,Strain 292
1237,0,1,DM29 + Fucose,0.015599996,Strain 292
1238,0,1,DM29 + Succinate,0.00119999,Strain 292
1239,0,1,DM29 + Sorbitol,0.012899995,Strain 292
1240,0,1,DM29 + Mannitol,0.007499993,Strain 292
1241,0,1,DM29 + Trehalose,0.004099995,Strain 292
1242,0,2,DM29 + GalNAc,0.015400007,Strain 292
1243,0,2,DM29 + Fucose,0.006599993,Strain 292
1244,0,2,DM29 + Succinate,0.005999997,Strain 292
1245,0,2,DM29 + Sorbitol,0.016399995,Strain 292
1246,0,2,DM29 + Mannitol,0.003800005,Strain 292
1247,0,2,DM29 + Trehalose,0.011099994,Strain 292
1248,0,3,DM29 + GalNAc,0.014500007,Strain 292
1249,0,3,DM29 + Fucose,0.012499988,Strain 292
1250,0,3,DM29 + Succinate,0.011599988,Strain 292
1251,0,3,DM29 + Sorbitol,0.007699996,Strain 292
1252,0,3,DM29 + Mannitol,0.014500007,Strain 292
1253,0,3,DM29 + Trehalose,0.013699994,Strain 292
1254,3,1,DM29 + GalNAc,0.033399999,Strain 292
1255,3,1,DM29 + Fucose,0.0264,Strain 292
1256,3,1,DM29 + Succinate,0.005999997,Strain 292
1257,3,1,DM29 + Sorbitol,0.017399996,Strain 292
1258,3,1,DM29 + Mannitol,0.016599998,Strain 292
1259,3,1,DM29 + Trehalose,0.00909999,Strain 292
1260,3,2,DM29 + GalNAc,0.040100008,Strain 292
1261,3,2,DM29 + Fucose,0.0211,Strain 292
1262,3,2,DM29 + Succinate,0.016399995,Strain 292
1263,3,2,DM29 + Sorbitol,0.022699997,Strain 292
1264,3,2,DM29 + Mannitol,0.008499995,Strain 292
1265,3,2,DM29 + Trehalose,0.0167,Strain 292
1266,3,3,DM29 + GalNAc,0.020099998,Strain 292
1267,3,3,DM29 + Fucose,0.020199999,Strain 292
1268,3,3,DM29 + Succinate,0.010699987,Strain 292
1269,3,3,DM29 + Sorbitol,0.012600005,Strain 292
1270,3,3,DM29 + Mannitol,0.021799996,Strain 292
1271,3,3,DM29 + Trehalose,0.01349999,Strain 292
1272,6,1,DM29 + GalNAc,0.055199996,Strain 292
1273,6,1,DM29 + Fucose,0.035899997,Strain 292
1274,6,1,DM29 + Succinate,0.033399999,Strain 292
1275,6,1,DM29 + Sorbitol,0.097100005,Strain 292
1276,6,1,DM29 + Mannitol,0.134200007,Strain 292
1277,6,1,DM29 + Trehalose,0.039199993,Strain 292
1278,6,2,DM29 + GalNAc,0.057099998,Strain 292
1279,6,2,DM29 + Fucose,0.031499997,Strain 292
1280,6,2,DM29 + Succinate,0.042099998,Strain 292
1281,6,2,DM29 + Sorbitol,0.118100002,Strain 292
1282,6,2,DM29 + Mannitol,0.143999994,Strain 292
1283,6,2,DM29 + Trehalose,0.0493,Strain 292
1284,6,3,DM29 + GalNAc,0.037100002,Strain 292
1285,6,3,DM29 + Fucose,0.025599986,Strain 292
1286,6,3,DM29 + Succinate,0.032299995,Strain 292
1287,6,3,DM29 + Sorbitol,0.102300003,Strain 292
1288,6,3,DM29 + Mannitol,0.148200005,Strain 292
1289,6,3,DM29 + Trehalose,0.041299999,Strain 292
1290,9,1,DM29 + GalNAc,0.149200007,Strain 292
1291,9,1,DM29 + Fucose,0.120299995,Strain 292
1292,9,1,DM29 + Succinate,0.175199985,Strain 292
1293,9,1,DM29 + Sorbitol,0.364100009,Strain 292
1294,9,1,DM29 + Mannitol,0.62559998,Strain 292
1295,9,1,DM29 + Trehalose,0.200299993,Strain 292
1296,9,2,DM29 + GalNAc,0.1664,Strain 292
1297,9,2,DM29 + Fucose,0.149200007,Strain 292
1298,9,2,DM29 + Succinate,0.204999983,Strain 292
1299,9,2,DM29 + Sorbitol,0.344599992,Strain 292
1300,9,2,DM29 + Mannitol,0.619599998,Strain 292
1301,9,2,DM29 + Trehalose,0.219799981,Strain 292
1302,9,3,DM29 + GalNAc,0.142400011,Strain 292
1303,9,3,DM29 + Fucose,0.126499996,Strain 292
1304,9,3,DM29 + Succinate,0.20629999,Strain 292
1305,9,3,DM29 + Sorbitol,0.328299999,Strain 292
1306,9,3,DM29 + Mannitol,0.601100028,Strain 292
1307,9,3,DM29 + Trehalose,0.207299992,Strain 292
1308,12,1,DM29 + GalNAc,0.206599996,Strain 292
1309,12,1,DM29 + Fucose,0.232999995,Strain 292
1310,12,1,DM29 + Succinate,0.264799982,Strain 292
1311,12,1,DM29 + Sorbitol,0.395599991,Strain 292
1312,12,1,DM29 + Mannitol,0.709699988,Strain 292
1313,12,1,DM29 + Trehalose,0.274599984,Strain 292
1314,12,2,DM29 + GalNAc,0.227500007,Strain 292
1315,12,2,DM29 + Fucose,0.258000001,Strain 292
1316,12,2,DM29 + Succinate,0.273699999,Strain 292
1317,12,2,DM29 + Sorbitol,0.363400012,Strain 292
1318,12,2,DM29 + Mannitol,0.698599994,Strain 292
1319,12,2,DM29 + Trehalose,0.304499999,Strain 292
1320,12,3,DM29 + GalNAc,0.211700007,Strain 292
1321,12,3,DM29 + Fucose,0.250500008,Strain 292
1322,12,3,DM29 + Succinate,0.26639998,Strain 292
1323,12,3,DM29 + Sorbitol,0.353399992,Strain 292
1324,12,3,DM29 + Mannitol,0.66960001,Strain 292
1325,12,3,DM29 + Trehalose,0.273100004,Strain 292
1326,15,1,DM29 + GalNAc,0.186600014,Strain 292
1327,15,1,DM29 + Fucose,0.227799997,Strain 292
1328,15,1,DM29 + Succinate,0.271299988,Strain 292
1329,15,1,DM29 + Sorbitol,0.363400012,Strain 292
1330,15,1,DM29 + Mannitol,0.678499997,Strain 292
1331,15,1,DM29 + Trehalose,0.288499996,Strain 292
1332,15,2,DM29 + GalNAc,0.216000006,Strain 292
1333,15,2,DM29 + Fucose,0.269799992,Strain 292
1334,15,2,DM29 + Succinate,0.292499989,Strain 292
1335,15,2,DM29 + Sorbitol,0.348199993,Strain 292
1336,15,2,DM29 + Mannitol,0.657800019,Strain 292
1337,15,2,DM29 + Trehalose,0.31659998,Strain 292
1338,15,3,DM29 + GalNAc,0.197500005,Strain 292
1339,15,3,DM29 + Fucose,0.252699986,Strain 292
1340,15,3,DM29 + Succinate,0.270700008,Strain 292
1341,15,3,DM29 + Sorbitol,0.333299995,Strain 292
1342,15,3,DM29 + Mannitol,0.622500002,Strain 292
1343,15,3,DM29 + Trehalose,0.324100003,Strain 292
1344,18,1,DM29 + GalNAc,0.175899997,Strain 292
1345,18,1,DM29 + Fucose,0.222699985,Strain 292
1346,18,1,DM29 + Succinate,0.263999998,Strain 292
1347,18,1,DM29 + Sorbitol,0.348500013,Strain 292
1348,18,1,DM29 + Mannitol,0.640600026,Strain 292
1349,18,1,DM29 + Trehalose,0.280899987,Strain 292
1350,18,2,DM29 + GalNAc,0.198800012,Strain 292
1351,18,2,DM29 + Fucose,0.271199986,Strain 292
1352,18,2,DM29 + Succinate,0.296200007,Strain 292
1353,18,2,DM29 + Sorbitol,0.337799996,Strain 292
1354,18,2,DM29 + Mannitol,0.628099978,Strain 292
1355,18,2,DM29 + Trehalose,0.315500006,Strain 292
1356,18,3,DM29 + GalNAc,0.179000005,Strain 292
1357,18,3,DM29 + Fucose,0.251299992,Strain 292
1358,18,3,DM29 + Succinate,0.280699998,Strain 292
1359,18,3,DM29 + Sorbitol,0.326200008,Strain 292
1360,18,3,DM29 + Mannitol,0.590699971,Strain 292
1361,18,3,DM29 + Trehalose,0.342100009,Strain 292
1362,21,1,DM29 + GalNAc,0.170400008,Strain 292
1363,21,1,DM29 + Fucose,0.228900001,Strain 292
1364,21,1,DM29 + Succinate,0.267100006,Strain 292
1365,21,1,DM29 + Sorbitol,0.353199989,Strain 292
1366,21,1,DM29 + Mannitol,0.559499979,Strain 292
1367,21,1,DM29 + Trehalose,0.299099997,Strain 292
1368,21,2,DM29 + GalNAc,0.19039999,Strain 292
1369,21,2,DM29 + Fucose,0.277999982,Strain 292
1370,21,2,DM29 + Succinate,0.297299981,Strain 292
1371,21,2,DM29 + Sorbitol,0.342299998,Strain 292
1372,21,2,DM29 + Mannitol,0.546999991,Strain 292
1373,21,2,DM29 + Trehalose,0.307400003,Strain 292
1374,21,3,DM29 + GalNAc,0.172499999,Strain 292
1375,21,3,DM29 + Fucose,0.264300004,Strain 292
1376,21,3,DM29 + Succinate,0.284399986,Strain 292
1377,21,3,DM29 + Sorbitol,0.328000009,Strain 292
1378,21,3,DM29 + Mannitol,0.511900008,Strain 292
1379,21,3,DM29 + Trehalose,0.365599975,Strain 292
1380,24,1,DM29 + GalNAc,0.167900011,Strain 292
1381,24,1,DM29 + Fucose,0.244499996,Strain 292
1382,24,1,DM29 + Succinate,0.263899982,Strain 292
1383,24,1,DM29 + Sorbitol,0.35589999,Strain 292
1384,24,1,DM29 + Mannitol,0.512000024,Strain 292
1385,24,1,DM29 + Trehalose,0.311999992,Strain 292
1386,24,2,DM29 + GalNAc,0.186099991,Strain 292
1387,24,2,DM29 + Fucose,0.252699986,Strain 292
1388,24,2,DM29 + Succinate,0.294099987,Strain 292
1389,24,2,DM29 + Sorbitol,0.3486,Strain 292
1390,24,2,DM29 + Mannitol,0.496599972,Strain 292
1391,24,2,DM29 + Trehalose,0.306999996,Strain 292
1392,24,3,DM29 + GalNAc,0.168100014,Strain 292
1393,24,3,DM29 + Fucose,0.246299997,Strain 292
1394,24,3,DM29 + Succinate,0.282499999,Strain 292
1395,24,3,DM29 + Sorbitol,0.3301,Strain 292
1396,24,3,DM29 + Mannitol,0.466799975,Strain 292
1397,24,3,DM29 + Trehalose,0.394399986,Strain 292
1398,27,1,DM29 + GalNAc,0.163099989,Strain 292
1399,27,1,DM29 + Fucose,0.234199986,Strain 292
1400,27,1,DM29 + Succinate,0.24939999,Strain 292
1401,27,1,DM29 + Sorbitol,0.341199994,Strain 292
1402,27,1,DM29 + Mannitol,0.489899993,Strain 292
1403,27,1,DM29 + Trehalose,0.325499997,Strain 292
1404,27,2,DM29 + GalNAc,0.179000005,Strain 292
1405,27,2,DM29 + Fucose,0.244200006,Strain 292
1406,27,2,DM29 + Succinate,0.282000005,Strain 292
1407,27,2,DM29 + Sorbitol,0.335700005,Strain 292
1408,27,2,DM29 + Mannitol,0.470000029,Strain 292
1409,27,2,DM29 + Trehalose,0.328600004,Strain 292
1410,27,3,DM29 + GalNAc,0.162399992,Strain 292
1411,27,3,DM29 + Fucose,0.23709999,Strain 292
